gene_id	SRR384980	SRR384978	SRR384982	SRR384979	SRR384981	SRR384977
ENSMUSG00000030173	0	0	0	0	0	0
ENSMUSG00000030178	0	0	0	0	0	0
ENSMUSG00000030194	0	0	0	0	0	0
ENSMUSG00000030196	0	0	0	0	0	0
ENSMUSG00000030209	0	0	0	0	1	0
ENSMUSG00000030220	2613	471	1732	2445	2953	511
ENSMUSG00000030230	0	0	0	0	0	0
ENSMUSG00000030235	0	0	0	0	0	0
ENSMUSG00000030237	0	0	0	0	0	0
ENSMUSG00000030249	55	24	124	245	118	8
ENSMUSG00000030255	3	3	8	25	11	0
ENSMUSG00000030278	0	0	0	0	0	0
ENSMUSG00000030283	10	3	21	29	12	0
ENSMUSG00000030287	211	66	204	308	401	68
ENSMUSG00000030292	0	0	0	0	0	0
ENSMUSG00000030302	5	5	15	85	26	5
ENSMUSG00000030307	0	0	0	0	0	0
ENSMUSG00000030309	367	91	299	361	516	120
ENSMUSG00000030317	0	0	1	0	0	0
ENSMUSG00000030324	0	0	1	0	0	0
ENSMUSG00000030363	0	0	0	0	0	0
ENSMUSG00000030366	0	0	0	0	0	0
ENSMUSG00000030368	0	0	0	0	0	0
ENSMUSG00000030373	0	0	0	0	0	0
ENSMUSG00000030385	0	0	0	0	0	0
ENSMUSG00000030402	0	0	0	0	1	0
ENSMUSG00000030428	19	3	19	9	32	1
ENSMUSG00000030433	0	0	0	0	1	0
ENSMUSG00000030450	0	0	0	0	0	0
ENSMUSG00000030463	0	0	0	0	0	0
ENSMUSG00000030468	28	5	9	23	14	6
ENSMUSG00000030483	4	0	12	7	32	0
ENSMUSG00000030484	0	0	0	0	0	0
ENSMUSG00000030500	0	0	0	0	0	0
ENSMUSG00000030507	0	0	0	0	0	0
ENSMUSG00000030518	0	0	0	1	0	0
ENSMUSG00000030523	0	0	0	0	0	0
ENSMUSG00000030544	0	0	0	0	0	0
ENSMUSG00000030559	73	38	65	102	69	46
ENSMUSG00000030607	0	0	0	0	0	0
ENSMUSG00000030616	14	0	14	20	22	0
ENSMUSG00000030617	0	1	0	0	0	0
ENSMUSG00000030621	0	0	1	0	0	0
ENSMUSG00000030623	0	0	0	0	0	0
ENSMUSG00000030636	0	0	0	0	0	0
ENSMUSG00000030651	0	1	0	0	0	0
ENSMUSG00000030660	59	8	103	150	98	28
ENSMUSG00000030666	0	0	0	0	0	0
ENSMUSG00000030674	141	223	353	482	222	215
ENSMUSG00000030680	0	0	0	0	0	0
ENSMUSG00000030693	0	0	0	0	0	0
ENSMUSG00000030695	21231	3590	26157	10359	32623	2994
ENSMUSG00000030708	62	69	33	764	128	176
ENSMUSG00000030730	2	0	2	3	19	0
ENSMUSG00000030739	5	0	6	36	10	1
ENSMUSG00000030775	0	0	0	0	0	1
ENSMUSG00000030781	5	3	0	40	6	3
ENSMUSG00000030804	0	0	0	0	0	0
ENSMUSG00000030806	11	1	14	45	17	4
ENSMUSG00000030827	1	0	0	0	0	0
ENSMUSG00000030854	0	0	1	0	0	0
ENSMUSG00000030866	0	0	0	0	1	0
ENSMUSG00000030868	787	465	858	1250	1122	496
ENSMUSG00000030873	0	0	0	1	0	0
ENSMUSG00000030890	10	0	7	6	10	0
ENSMUSG00000030898	0	0	0	0	0	0
ENSMUSG00000030911	0	0	0	0	0	0
ENSMUSG00000030945	0	0	0	1	0	0
ENSMUSG00000030954	0	0	0	0	0	0
ENSMUSG00000030956	109	908	145	2999	167	892
ENSMUSG00000030963	0	0	0	0	0	0
ENSMUSG00000030968	0	0	0	0	0	0
ENSMUSG00000030972	0	0	0	0	0	0
ENSMUSG00000030976	0	0	0	0	0	0
ENSMUSG00000031027	0	0	0	0	0	0
ENSMUSG00000031070	0	0	0	0	0	0
ENSMUSG00000031075	15	16	15	232	21	45
ENSMUSG00000031085	0	0	0	0	0	0
ENSMUSG00000031089	0	0	0	0	0	0
ENSMUSG00000031118	0	0	0	0	0	0
ENSMUSG00000031125	22	5	0	16	9	8
ENSMUSG00000031130	0	0	0	0	0	0
ENSMUSG00000031131	0	0	0	0	0	0
ENSMUSG00000031132	0	0	0	0	0	0
ENSMUSG00000031134	611	199	517	1166	920	289
ENSMUSG00000031139	0	0	0	0	0	0
ENSMUSG00000031150	41	5	34	76	49	7
ENSMUSG00000031160	0	0	0	0	0	0
ENSMUSG00000031179	0	0	0	0	0	0
ENSMUSG00000031181	0	0	0	0	0	0
ENSMUSG00000031182	0	0	0	0	0	0
ENSMUSG00000031194	0	0	0	0	0	0
ENSMUSG00000031202	0	0	0	0	0	0
ENSMUSG00000031210	1	0	0	0	0	0
ENSMUSG00000031212	0	0	0	0	0	0
ENSMUSG00000031224	79	2	76	7	87	1
ENSMUSG00000031230	0	0	0	0	0	0
ENSMUSG00000031233	0	0	0	0	0	0
ENSMUSG00000031241	0	0	0	0	0	0
ENSMUSG00000031286	188	1	124	4	241	2
ENSMUSG00000031289	0	0	0	0	0	0
ENSMUSG00000031290	10	2	18	6	9	0
ENSMUSG00000031293	0	0	0	0	0	0
ENSMUSG00000031294	0	1	0	0	0	0
ENSMUSG00000031323	0	1	0	0	0	0
ENSMUSG00000031326	0	0	0	0	0	0
ENSMUSG00000031329	1	0	0	0	0	0
ENSMUSG00000031330	0	0	0	0	0	0
ENSMUSG00000031344	0	0	1	0	0	0
ENSMUSG00000031364	0	0	0	0	0	0
ENSMUSG00000031372	0	0	0	0	0	0
ENSMUSG00000031374	0	0	1	0	0	0
ENSMUSG00000031375	315	172	402	1233	599	63
ENSMUSG00000031376	0	0	0	0	0	0
ENSMUSG00000031384	0	0	0	0	1	0
ENSMUSG00000031394	0	0	0	0	0	0
ENSMUSG00000031411	0	0	0	0	0	0
ENSMUSG00000031424	0	0	0	0	0	0
ENSMUSG00000031441	271	29	287	167	532	32
ENSMUSG00000031449	0	0	0	1	0	0
ENSMUSG00000031452	0	0	0	0	0	0
ENSMUSG00000031461	1	0	3	0	24	0
ENSMUSG00000031471	0	0	0	0	0	0
ENSMUSG00000031491	0	0	0	0	0	0
ENSMUSG00000031492	0	0	0	0	0	0
ENSMUSG00000031510	0	0	0	0	0	0
ENSMUSG00000031518	0	0	0	0	0	0
ENSMUSG00000031535	0	0	0	0	0	0
ENSMUSG00000031536	361	266	440	566	478	236
ENSMUSG00000031538	18	6	24	90	43	4
ENSMUSG00000031548	122	20	111	249	195	11
ENSMUSG00000031549	0	0	1	0	0	0
ENSMUSG00000031551	0	0	0	0	0	0
ENSMUSG00000031552	0	0	0	0	0	0
ENSMUSG00000031559	0	0	0	1	0	0
ENSMUSG00000031561	104	21	86	481	164	32
ENSMUSG00000031603	0	0	0	0	0	0
ENSMUSG00000031604	1021	515	1179	1598	1307	486
ENSMUSG00000031620	0	0	0	0	0	0
ENSMUSG00000031621	0	0	0	0	0	0
ENSMUSG00000031626	37	8	42	75	26	9
ENSMUSG00000031635	0	0	0	2	0	0
ENSMUSG00000031640	0	0	0	0	0	0
ENSMUSG00000031651	0	0	0	0	0	0
ENSMUSG00000031654	0	0	0	0	0	0
ENSMUSG00000031673	34	8	36	74	85	3
ENSMUSG00000031682	0	0	0	0	0	0
ENSMUSG00000031688	0	0	0	0	0	0
ENSMUSG00000031727	0	0	0	0	0	0
ENSMUSG00000031738	0	0	1	0	0	0
ENSMUSG00000031740	69	20	88	234	163	16
ENSMUSG00000031772	0	0	0	0	0	0
ENSMUSG00000031775	0	0	0	0	0	0
ENSMUSG00000031779	0	4	0	15	0	8
ENSMUSG00000031789	0	0	0	0	0	0
ENSMUSG00000031796	361	318	408	861	518	347
ENSMUSG00000031802	0	0	1	0	0	0
ENSMUSG00000031803	16	35	28	353	28	81
ENSMUSG00000031809	0	0	0	0	0	0
ENSMUSG00000031822	355	89	346	1866	999	197
ENSMUSG00000031835	1035	425	899	2613	1764	562
ENSMUSG00000031842	86	16	47	176	131	29
ENSMUSG00000031848	1376	1850	1911	5934	2381	1354
ENSMUSG00000031860	2	6	2	19	4	6
ENSMUSG00000031870	0	0	0	0	0	0
ENSMUSG00000031876	0	0	0	0	0	0
ENSMUSG00000031877	79	401	99	2041	138	789
ENSMUSG00000031884	0	0	0	0	0	0
ENSMUSG00000031891	33	13	30	59	57	3
ENSMUSG00000031898	0	0	0	0	0	0
ENSMUSG00000031907	7	0	2	15	7	0
ENSMUSG00000031910	3	0	9	13	9	0
ENSMUSG00000031927	0	0	0	0	0	0
ENSMUSG00000031936	0	0	0	0	0	1
ENSMUSG00000031952	0	0	0	0	0	0
ENSMUSG00000031957	0	0	0	0	0	0
ENSMUSG00000031966	0	0	0	0	0	0
ENSMUSG00000031969	196	114	218	449	283	144
ENSMUSG00000031972	4	8	0	22	87	1
ENSMUSG00000031981	0	0	0	0	0	0
ENSMUSG00000031991	0	0	0	0	0	0
ENSMUSG00000031995	12	2	14	19	25	2
ENSMUSG00000031998	0	1	0	0	0	0
ENSMUSG00000032006	18	3	18	11	43	0
ENSMUSG00000032013	0	0	0	0	0	0
ENSMUSG00000032028	11	885	14	9079	11	1931
ENSMUSG00000032046	275	177	230	528	385	131
ENSMUSG00000032048	1	0	0	0	0	0
ENSMUSG00000032053	12	15	15	21	16	13
ENSMUSG00000032056	0	0	0	0	0	0
ENSMUSG00000032057	0	0	0	0	1	0
ENSMUSG00000032065	0	0	0	0	0	0
ENSMUSG00000032087	1	0	0	0	0	0
ENSMUSG00000032091	0	0	0	1	0	0
ENSMUSG00000032093	0	0	0	0	0	0
ENSMUSG00000032098	0	0	0	0	0	0
ENSMUSG00000032099	0	0	0	0	0	0
ENSMUSG00000032103	0	0	0	0	0	0
ENSMUSG00000032108	0	0	0	0	0	0
ENSMUSG00000032110	0	0	0	0	0	0
ENSMUSG00000032174	3	17	7	116	13	30
ENSMUSG00000032179	1	1	6	43	8	2
ENSMUSG00000032181	1	0	0	0	0	0
ENSMUSG00000032191	0	0	0	0	0	0
ENSMUSG00000032193	965	148	594	1674	1429	138
ENSMUSG00000032226	0	0	0	1	0	0
ENSMUSG00000032257	0	0	0	0	1	0
ENSMUSG00000032268	0	0	0	0	1	0
ENSMUSG00000032269	0	0	0	0	0	0
ENSMUSG00000032274	0	0	0	1	0	0
ENSMUSG00000032292	0	0	0	0	0	0
ENSMUSG00000032303	1	0	0	0	0	0
ENSMUSG00000032313	0	0	0	0	0	0
ENSMUSG00000032332	20	3	24	24	78	1
ENSMUSG00000032343	0	0	0	0	0	0
ENSMUSG00000032346	0	0	0	1	0	0
ENSMUSG00000032356	0	0	1	0	0	0
ENSMUSG00000032358	0	0	0	1	0	0
ENSMUSG00000032368	0	0	0	0	0	0
ENSMUSG00000032373	22	2	12	23	12	0
ENSMUSG00000032374	160	25	229	107	167	8
ENSMUSG00000032376	400	184	374	592	532	195
ENSMUSG00000032422	265	68	223	456	409	144
ENSMUSG00000032451	0	0	0	0	0	0
ENSMUSG00000032473	0	0	0	1	0	0
ENSMUSG00000032494	0	0	0	0	0	0
ENSMUSG00000032517	0	0	0	0	0	0
ENSMUSG00000032532	0	0	0	1	0	0
ENSMUSG00000032537	2	3	1	41	4	6
ENSMUSG00000032564	0	0	0	1	0	0
ENSMUSG00000032566	0	0	0	0	0	0
ENSMUSG00000032595	131	8	108	18	116	6
ENSMUSG00000032623	0	0	0	0	0	0
ENSMUSG00000032625	2	1	8	25	7	0
ENSMUSG00000032661	32	3	25	16	24	1
ENSMUSG00000032715	431	23	394	114	624	27
ENSMUSG00000032719	0	0	0	0	0	0
ENSMUSG00000032724	309	13	196	205	649	34
ENSMUSG00000032735	1	1	0	1	17	0
ENSMUSG00000032743	176	49	160	323	331	63
ENSMUSG00000032758	0	0	0	0	0	0
ENSMUSG00000032773	0	1	0	0	0	0
ENSMUSG00000032796	77	9	64	145	79	3
ENSMUSG00000032802	4785	310	2819	1057	6510	312
ENSMUSG00000032807	0	0	0	0	0	0
ENSMUSG00000032808	0	0	0	0	0	0
ENSMUSG00000032818	0	0	0	0	0	0
ENSMUSG00000032850	31	0	9	40	33	4
ENSMUSG00000032855	179	22	137	332	347	55
ENSMUSG00000032892	0	0	0	0	0	0
ENSMUSG00000032894	0	0	0	0	0	0
ENSMUSG00000032900	0	0	0	0	0	0
ENSMUSG00000032921	0	0	0	0	0	0
ENSMUSG00000032925	0	0	0	0	1	0
ENSMUSG00000032937	0	0	0	0	0	0
ENSMUSG00000032948	0	0	0	0	0	0
ENSMUSG00000032987	0	0	0	0	0	0
ENSMUSG00000032999	0	0	0	0	0	0
ENSMUSG00000033015	0	0	0	0	0	0
ENSMUSG00000033024	0	1	0	0	0	0
ENSMUSG00000033027	0	0	0	0	0	0
ENSMUSG00000033044	0	0	0	0	0	0
ENSMUSG00000033053	0	0	0	0	0	0
ENSMUSG00000033061	0	0	0	0	0	0
ENSMUSG00000033080	0	0	0	0	0	0
ENSMUSG00000033107	8	1	9	30	14	1
ENSMUSG00000033122	0	0	0	0	0	0
ENSMUSG00000033124	647	52	420	1021	1183	194
ENSMUSG00000033156	0	0	0	0	0	0
ENSMUSG00000033174	48	595	101	2414	61	632
ENSMUSG00000033196	0	0	0	0	0	0
ENSMUSG00000033200	0	0	0	0	0	1
ENSMUSG00000033214	0	0	0	0	0	0
ENSMUSG00000033219	0	0	0	0	0	0
ENSMUSG00000033268	0	0	0	1	0	0
ENSMUSG00000033306	85	53	197	206	124	61
ENSMUSG00000033343	0	0	0	0	0	0
ENSMUSG00000033383	0	0	0	0	0	0
ENSMUSG00000033458	40	4	35	103	68	21
ENSMUSG00000033488	37	32	69	121	62	38
ENSMUSG00000033491	8	1	7	15	44	2
ENSMUSG00000033498	0	0	0	0	0	0
ENSMUSG00000033590	20	2	13	27	15	1
ENSMUSG00000033594	33	5	40	32	73	4
ENSMUSG00000033615	24	1	10	25	21	2
ENSMUSG00000033624	46	5	51	242	163	23
ENSMUSG00000033634	0	0	0	0	1	0
ENSMUSG00000033688	150	664	172	2285	240	970
ENSMUSG00000033726	0	0	0	0	0	0
ENSMUSG00000033731	0	0	0	0	0	1
ENSMUSG00000033737	2	0	10	9	6	0
ENSMUSG00000033740	0	0	0	1	0	0
ENSMUSG00000033770	0	0	0	0	0	0
ENSMUSG00000033774	0	0	0	0	0	0
ENSMUSG00000033792	33	2	76	131	72	17
ENSMUSG00000033799	77	14	105	307	156	59
ENSMUSG00000033834	0	0	0	0	0	0
ENSMUSG00000033837	131	6	146	94	232	15
ENSMUSG00000033850	0	0	0	0	0	0
ENSMUSG00000033852	0	0	0	0	0	0
ENSMUSG00000033855	11	3	24	45	20	1
ENSMUSG00000033872	0	0	0	0	0	0
ENSMUSG00000033970	733	801	961	2097	1086	845
ENSMUSG00000034000	0	0	0	0	0	0
ENSMUSG00000034031	0	1	0	0	0	0
ENSMUSG00000034087	0	0	0	0	0	0
ENSMUSG00000034098	0	0	0	0	1	0
ENSMUSG00000034109	1108	174	1179	1580	2329	376
ENSMUSG00000034111	863	25	369	177	1324	44
ENSMUSG00000034122	0	0	0	0	0	0
ENSMUSG00000034127	129	872	165	2135	153	882
ENSMUSG00000034139	0	0	0	0	0	0
ENSMUSG00000034151	0	0	0	0	0	0
ENSMUSG00000034156	899	53	1032	313	1847	96
ENSMUSG00000034185	0	0	0	0	0	0
ENSMUSG00000034205	219	39	272	273	242	23
ENSMUSG00000034218	89	49	140	366	161	93
ENSMUSG00000034219	0	0	0	0	0	0
ENSMUSG00000034239	0	0	0	0	0	0
ENSMUSG00000034248	4893	27394	4368	89586	7113	30339
ENSMUSG00000034275	2	1	4	8	2	1
ENSMUSG00000034295	110	13	67	42	207	18
ENSMUSG00000034334	38	20	47	81	52	20
ENSMUSG00000034339	0	0	0	0	0	0
ENSMUSG00000034359	0	0	0	0	0	0
ENSMUSG00000034384	0	0	0	0	0	0
ENSMUSG00000034387	0	0	0	0	0	0
ENSMUSG00000034390	411	56	356	956	827	118
ENSMUSG00000034402	0	0	0	0	0	0
ENSMUSG00000034450	356	279	521	1437	610	254
ENSMUSG00000034467	0	0	0	0	0	0
ENSMUSG00000034482	0	0	0	0	0	0
ENSMUSG00000034501	68	51	148	114	135	43
ENSMUSG00000034551	0	1	13	4	6	0
ENSMUSG00000034552	0	0	0	0	0	0
ENSMUSG00000034555	0	0	0	0	1	0
ENSMUSG00000034583	0	0	0	0	0	0
ENSMUSG00000034602	511	218	477	1120	855	285
ENSMUSG00000034607	0	0	0	1	0	0
ENSMUSG00000034616	37	4	33	102	53	13
ENSMUSG00000034623	0	0	0	0	0	0
ENSMUSG00000034648	0	0	0	2	11	0
ENSMUSG00000034660	0	0	0	0	0	0
ENSMUSG00000034675	149	68	237	417	251	47
ENSMUSG00000034677	0	0	0	0	0	0
ENSMUSG00000034683	0	0	1	0	0	0
ENSMUSG00000034689	0	0	0	0	0	0
ENSMUSG00000034690	0	0	0	0	0	0
ENSMUSG00000034701	0	0	0	0	0	0
ENSMUSG00000034732	0	0	0	0	0	0
ENSMUSG00000034777	0	0	0	1	0	0
ENSMUSG00000034785	0	0	0	0	0	0
ENSMUSG00000034795	0	0	6	11	7	5
ENSMUSG00000034796	4	4	5	53	2	11
ENSMUSG00000034810	0	0	0	0	0	0
ENSMUSG00000034825	306	20	132	37	361	8
ENSMUSG00000034871	0	0	0	1	0	0
ENSMUSG00000034891	0	0	0	0	0	0
ENSMUSG00000034898	5	5	19	23	19	0
ENSMUSG00000034913	0	0	0	0	0	0
ENSMUSG00000034917	25	5	23	24	28	1
ENSMUSG00000034919	0	0	0	0	0	0
ENSMUSG00000034949	22	0	15	17	31	2
ENSMUSG00000034997	8	0	10	4	5	0
ENSMUSG00000035020	1	0	0	0	0	0
ENSMUSG00000035057	0	0	0	0	0	0
ENSMUSG00000035064	330	850	345	5926	611	1174
ENSMUSG00000035105	412	55	630	95	389	40
ENSMUSG00000035107	555	31	537	293	485	59
ENSMUSG00000035112	782	100	493	956	1311	162
ENSMUSG00000035121	18	5	9	14	19	0
ENSMUSG00000035131	0	0	0	0	1	0
ENSMUSG00000035148	0	0	0	0	0	0
ENSMUSG00000035177	0	0	0	0	0	0
ENSMUSG00000035179	20	2	13	20	31	2
ENSMUSG00000035186	0	0	0	0	0	0
ENSMUSG00000035187	0	0	0	0	0	0
ENSMUSG00000035191	0	0	0	0	0	0
ENSMUSG00000035200	0	0	0	2	0	0
ENSMUSG00000035201	0	0	0	0	0	0
ENSMUSG00000035206	341	1181	257	5265	581	1481
ENSMUSG00000035236	368	37	372	212	449	46
ENSMUSG00000035238	0	0	0	0	0	0
ENSMUSG00000035277	1	0	0	0	0	0
ENSMUSG00000035279	13	3	2	12	30	1
ENSMUSG00000035299	0	0	6	9	10	0
ENSMUSG00000035305	4	0	1	12	5	0
ENSMUSG00000035371	0	0	0	0	0	0
ENSMUSG00000035387	0	0	0	0	0	0
ENSMUSG00000035395	0	0	0	0	0	0
ENSMUSG00000035420	0	0	0	0	0	0
ENSMUSG00000035427	0	0	0	0	0	0
ENSMUSG00000035439	485	562	585	1459	830	578
ENSMUSG00000035454	0	0	0	0	0	0
ENSMUSG00000035456	0	0	0	0	0	1
ENSMUSG00000035472	77	223	81	1486	137	425
ENSMUSG00000035486	0	0	0	1	0	0
ENSMUSG00000035491	0	0	0	0	0	0
ENSMUSG00000035495	116	14	157	241	213	82
ENSMUSG00000035522	0	0	0	0	0	0
ENSMUSG00000035523	0	0	0	0	0	0
ENSMUSG00000035528	0	0	0	0	0	0
ENSMUSG00000035551	0	0	0	1	0	0
ENSMUSG00000035561	181	239	434	710	311	255
ENSMUSG00000035580	0	0	0	0	0	0
ENSMUSG00000035582	0	0	0	0	0	0
ENSMUSG00000035592	0	0	0	0	0	0
ENSMUSG00000035615	16	6	2	53	31	5
ENSMUSG00000035626	0	0	1	0	0	0
ENSMUSG00000035651	0	0	0	0	0	0
ENSMUSG00000035694	0	0	1	0	0	0
ENSMUSG00000035773	2	2	14	8	13	0
ENSMUSG00000035785	0	0	0	0	0	0
ENSMUSG00000035804	0	0	0	0	0	0
ENSMUSG00000035831	0	0	0	0	0	0
ENSMUSG00000035861	0	0	0	0	0	0
ENSMUSG00000035923	0	0	0	0	0	0
ENSMUSG00000035930	0	1	0	0	0	0
ENSMUSG00000035932	0	0	0	0	0	0
ENSMUSG00000035946	0	0	0	0	0	0
ENSMUSG00000035963	0	0	0	0	0	0
ENSMUSG00000036013	0	0	0	0	0	0
ENSMUSG00000036027	0	0	0	0	0	0
ENSMUSG00000036040	12	0	3	26	15	1
ENSMUSG00000036045	0	1	0	0	0	0
ENSMUSG00000036062	2	0	0	7	9	0
ENSMUSG00000036109	75	83	108	318	141	103
ENSMUSG00000036117	0	0	0	0	0	0
ENSMUSG00000036123	0	0	0	0	0	0
ENSMUSG00000036162	0	0	0	0	0	0
ENSMUSG00000036169	0	0	0	0	0	0
ENSMUSG00000036218	0	0	0	0	0	0
ENSMUSG00000036231	0	0	0	0	0	0
ENSMUSG00000036244	0	0	0	0	0	0
ENSMUSG00000036251	1	0	0	0	0	0
ENSMUSG00000036295	12	12	32	35	18	1
ENSMUSG00000036304	45	14	36	36	62	9
ENSMUSG00000036334	10	2	11	24	21	0
ENSMUSG00000036352	779	8447	1007	20719	1224	8606
ENSMUSG00000036401	0	0	0	0	0	0
ENSMUSG00000036422	1	0	2	0	1	0
ENSMUSG00000036437	0	0	0	0	1	0
ENSMUSG00000036449	0	0	0	0	0	0
ENSMUSG00000036463	0	0	0	0	0	0
ENSMUSG00000036480	0	0	0	0	0	0
ENSMUSG00000036500	0	0	0	0	0	0
ENSMUSG00000036502	28	5	97	14	45	8
ENSMUSG00000036510	0	1	0	0	0	0
ENSMUSG00000036521	0	0	0	0	0	0
ENSMUSG00000036545	55	14	53	163	104	7
ENSMUSG00000036557	0	0	0	0	0	0
ENSMUSG00000036565	2503	363	1795	3061	4612	431
ENSMUSG00000036574	0	0	0	0	0	0
ENSMUSG00000036602	0	0	0	0	0	0
ENSMUSG00000036647	0	0	0	0	0	0
ENSMUSG00000036658	0	0	0	0	0	0
ENSMUSG00000036731	0	0	1	0	0	0
ENSMUSG00000036744	0	0	0	0	0	0
ENSMUSG00000036745	13	1	22	29	8	3
ENSMUSG00000036749	0	0	0	0	0	0
ENSMUSG00000036760	0	0	0	1	0	0
ENSMUSG00000036766	0	0	0	0	1	0
ENSMUSG00000036790	0	0	0	0	1	0
ENSMUSG00000036800	0	0	0	0	0	0
ENSMUSG00000036814	0	13	0	34	0	15
ENSMUSG00000036826	0	0	0	0	0	0
ENSMUSG00000036832	0	0	0	1	0	0
ENSMUSG00000036855	0	0	0	0	1	0
ENSMUSG00000036907	0	0	0	0	0	0
ENSMUSG00000036921	0	0	0	0	0	0
ENSMUSG00000036924	0	0	0	0	0	0
ENSMUSG00000036925	0	0	0	0	0	0
ENSMUSG00000036938	0	0	0	0	0	0
ENSMUSG00000036944	17	1	18	16	25	1
ENSMUSG00000036951	0	0	0	0	0	0
ENSMUSG00000036958	0	0	0	0	0	0
ENSMUSG00000036959	191	177	229	1227	373	173
ENSMUSG00000036960	0	0	1	0	0	0
ENSMUSG00000036961	0	0	1	0	0	0
ENSMUSG00000036972	0	0	0	0	0	0
ENSMUSG00000037014	0	0	0	0	0	0
ENSMUSG00000037028	0	0	0	0	0	0
ENSMUSG00000037033	0	0	0	0	0	0
ENSMUSG00000037034	0	0	0	0	0	0
ENSMUSG00000037053	0	0	0	0	0	0
ENSMUSG00000037064	0	0	0	0	0	0
ENSMUSG00000037101	0	0	0	0	1	0
ENSMUSG00000037106	0	3	1	34	3	4
ENSMUSG00000037129	1	0	0	0	0	0
ENSMUSG00000037130	0	0	0	0	0	0
ENSMUSG00000037140	0	0	0	0	0	0
ENSMUSG00000037145	0	1	0	0	0	0
ENSMUSG00000037157	0	0	1	21	0	2
ENSMUSG00000037159	0	0	0	1	0	0
ENSMUSG00000037167	0	0	0	0	0	0
ENSMUSG00000037211	273	41	362	134	427	38
ENSMUSG00000037239	23	2	25	30	20	2
ENSMUSG00000037246	0	0	0	0	0	0
ENSMUSG00000037247	0	0	0	0	0	0
ENSMUSG00000037279	0	0	0	0	0	0
ENSMUSG00000037307	0	0	0	0	0	0
ENSMUSG00000037334	0	0	0	0	0	0
ENSMUSG00000037358	0	0	0	0	0	0
ENSMUSG00000037390	0	0	0	1	0	0
ENSMUSG00000037393	0	0	0	0	0	0
ENSMUSG00000037406	0	0	1	0	0	0
ENSMUSG00000037411	195	7	352	37	171	9
ENSMUSG00000037424	0	0	0	0	0	0
ENSMUSG00000037469	0	0	0	0	0	0
ENSMUSG00000037482	0	0	0	0	0	0
ENSMUSG00000037492	0	0	0	1	0	0
ENSMUSG00000037499	344	447	613	948	493	297
ENSMUSG00000037529	0	0	0	0	0	0
ENSMUSG00000037537	0	0	0	0	0	0
ENSMUSG00000037541	33	10	36	62	36	2
ENSMUSG00000037578	0	0	0	0	0	0
ENSMUSG00000037603	0	0	0	0	0	0
ENSMUSG00000037627	0	0	0	0	0	0
ENSMUSG00000037660	0	0	0	0	0	0
ENSMUSG00000037679	854	153	901	626	1369	105
ENSMUSG00000037686	19	1	15	3	32	0
ENSMUSG00000037689	0	0	0	0	0	0
ENSMUSG00000037716	0	1	0	0	0	0
ENSMUSG00000037727	0	0	0	0	0	0
ENSMUSG00000037738	0	0	0	1	0	0
ENSMUSG00000037790	0	0	0	0	0	0
ENSMUSG00000037857	265	200	329	905	457	270
ENSMUSG00000037872	42	817	55	1422	51	880
ENSMUSG00000037910	0	0	0	0	0	0
ENSMUSG00000037924	0	0	0	0	0	0
ENSMUSG00000037940	42	5	70	34	65	9
ENSMUSG00000037953	0	0	0	0	0	0
ENSMUSG00000037962	5	1	3	0	0	1
ENSMUSG00000037973	0	0	0	0	0	0
ENSMUSG00000037974	0	0	0	0	0	0
ENSMUSG00000037984	0	0	0	0	0	0
ENSMUSG00000037996	0	0	0	0	0	0
ENSMUSG00000038011	16	0	11	6	31	0
ENSMUSG00000038015	0	0	0	0	0	0
ENSMUSG00000038024	177	12	213	301	390	43
ENSMUSG00000038048	0	0	0	0	0	0
ENSMUSG00000038064	0	0	0	0	0	0
ENSMUSG00000038065	247	19	239	67	290	15
ENSMUSG00000038067	0	1	0	0	0	0
ENSMUSG00000038071	0	0	0	0	0	0
ENSMUSG00000038094	0	0	0	0	0	0
ENSMUSG00000038146	77	15	67	118	129	10
ENSMUSG00000038148	0	0	0	0	0	0
ENSMUSG00000038165	0	0	0	0	0	0
ENSMUSG00000038167	5	2	4	30	15	1
ENSMUSG00000038178	313	190	433	665	477	110
ENSMUSG00000038181	210	27	151	541	385	86
ENSMUSG00000038192	0	0	0	0	0	0
ENSMUSG00000038193	51	17	52	110	56	11
ENSMUSG00000038203	0	0	0	0	0	0
ENSMUSG00000038210	0	0	0	0	0	0
ENSMUSG00000038216	0	0	0	0	0	0
ENSMUSG00000038218	0	0	0	0	0	0
ENSMUSG00000038248	1	1	0	0	1	0
ENSMUSG00000038255	0	0	0	0	0	0
ENSMUSG00000038257	0	0	0	0	0	0
ENSMUSG00000038259	0	0	0	1	0	0
ENSMUSG00000038264	5	2	2	7	3	2
ENSMUSG00000038271	245	90	172	591	446	116
ENSMUSG00000038300	0	0	0	0	0	0
ENSMUSG00000038311	1	0	0	0	0	0
ENSMUSG00000038327	0	0	0	0	0	0
ENSMUSG00000038330	0	0	0	0	0	0
ENSMUSG00000038374	1531	2554	2802	6363	2459	1901
ENSMUSG00000038388	488	393	665	1684	786	427
ENSMUSG00000038408	0	0	0	0	0	0
ENSMUSG00000038473	9	2	5	77	15	6
ENSMUSG00000038498	0	0	0	0	0	0
ENSMUSG00000038520	454	246	447	863	712	197
ENSMUSG00000038530	10	0	23	3	5	0
ENSMUSG00000038540	0	0	0	0	1	0
ENSMUSG00000038541	0	0	0	0	0	1
ENSMUSG00000038550	38	6	53	19	60	4
