gene_id	ERR031017	ERR031018	ERR031019	ERR031022	ERR031023	ERR031024	ERR031025	ERR031026	ERR031027	ERR031028	ERR031029	ERR031030	ERR031031	ERR031032	ERR031033	ERR031035	ERR031038	ERR031039	ERR031040	ERR031041	ERR031042	ERR031043	ERR031044	ERR299295	ERR299296	ERR299297	ERR299298	ERR299299
ENSG00000243167	1	1	0	2	0	0	2	0	0	7	1	1	0	1	4	1	0	1	1	0	0	0	0	3	0	1	0	5
ENSG00000243171	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243173	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243175	32	67	1	42	20	42	20	11	0	59	15	32	0	7	6	34	25	4	26	20	0	8	20	52	34	59	24	9
ENSG00000243176	64	55	76	56	37	57	88	45	74	56	48	45	128	87	80	29	72	68	31	45	51	50	15	55	46	16	32	89
ENSG00000243179	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243181	0	0	2	2	8	3	9	0	0	1	7	6	1	5	3	2	5	4	8	1	2	5	5	1	2	2	2	2
ENSG00000243187	6	0	3	1	0	1	0	0	1	0	0	0	0	7	1	0	1	0	2	0	0	0	0	0	0	0	0	1
ENSG00000243188	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243193	2	32	0	15	12	33	1	4	4	28	19	22	7	2	3	5	12	0	5	11	33	18	28	15	11	6	0	9
ENSG00000243195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243197	0	16	2	1	3	33	0	0	16	37	8	2	14	1	0	6	3	2	0	2	0	25	0	36	17	2	10	0
ENSG00000243199	77	47	131	170	72	141	117	130	96	75	90	118	80	56	113	130	155	175	127	135	64	96	65	105	83	160	201	176
ENSG00000243207	0	15	5	1	2	0	8	1	1	10	7	4	14	9	7	0	4	2	3	10	13	9	7	8	5	2	2	7
ENSG00000243224	8	6	15	17	2	1	14	5	21	10	13	12	6	18	8	5	0	6	29	17	0	0	10	16	26	7	6	11
ENSG00000243225	0	4	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	4	12	0	0	0	0	0	0	2	0	0
ENSG00000243227	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000243230	0	9	9	12	0	2	9	12	3	1	4	3	13	12	3	4	7	1	7	0	2	0	2	12	5	1	13	2
ENSG00000243232	0	0	8	2	3	2	26	0	4	1	0	0	15	44	0	11	4	2	2	0	0	0	1	6	20	4	0	4
ENSG00000243234	0	5	8	3	2	12	0	0	3	1	0	7	4	3	9	0	0	0	4	15	0	0	9	9	3	4	3	2
ENSG00000243236	0	7	14	5	0	2	16	13	2	0	4	0	18	13	26	0	0	6	2	0	0	0	0	3	7	9	0	0
ENSG00000243238	6	1	301	20	17	17	38	0	2	0	6	14	36	40	15	14	8	2	0	26	13	93	194	116	30	2	3	43
ENSG00000243243	2	3	1	5	7	3	10	0	1	13	5	5	9	1	3	14	7	4	5	0	0	3	0	10	9	14	10	7
ENSG00000243244	850	573	1725	992	1061	1342	1943	787	925	784	1555	1329	1827	1480	1881	890	769	1545	1133	1599	1168	1978	678	798	1753	482	744	1806
ENSG00000243250	0	0	2	3	0	1	4	0	0	5	0	0	1	3	0	0	2	0	5	4	0	0	0	0	0	0	0	0
ENSG00000243254	17	49	2	13	8	47	2	7	7	35	5	4	0	2	0	9	18	1	8	12	17	54	3	9	4	10	17	7
ENSG00000243256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243257	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243260	0	50	4	20	1	40	17	68	2	47	29	19	11	9	5	12	29	8	51	39	0	29	22	70	23	31	43	24
ENSG00000243264	0	0	103	0	14	21	46	0	16	0	15	1	13	6	2	6	0	0	0	0	0	21	15	21	10	0	0	12
ENSG00000243265	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	2	0	0	0	5	1	0	1	0
ENSG00000243267	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	6
ENSG00000243273	0	4	0	8	0	4	0	0	0	4	4	3	6	2	2	0	0	0	2	15	0	18	0	3	3	0	7	0
ENSG00000243274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243276	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243279	813	639	321	462	510	470	467	272	705	477	626	507	489	221	344	668	318	674	354	363	569	518	256	350	419	331	259	287
ENSG00000243280	21	16	2	13	8	12	0	4	18	5	6	8	0	4	1	10	22	4	8	8	5	1	7	17	14	19	13	1
ENSG00000243284	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000243287	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243289	5	48	1	19	3	10	54	21	13	101	4	13	51	50	6	11	43	2	31	21	19	5	56	0	30	10	26	27
ENSG00000243290	20	0	127	21	12	17	113	0	33	0	16	8	103	33	9	5	4	2	0	12	11	109	40	33	65	1	9	48
ENSG00000243295	0	0	0	0	0	0	0	1	0	0	0	0	0	10	2	0	0	0	0	0	0	0	3	0	0	0	0	2
ENSG00000243296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
ENSG00000243297	0	37	1	5	5	20	0	19	2	16	3	4	5	2	1	2	13	5	7	10	1	9	12	8	3	7	7	3
ENSG00000243302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243303	0	0	1	14	0	6	0	9	0	0	1	0	0	0	0	0	1	0	3	4	4	0	0	7	1	1	0	0
ENSG00000243304	2	4	0	0	3	3	5	0	2	7	4	4	4	6	4	4	0	4	1	0	4	0	0	2	2	0	2	0
ENSG00000243305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243307	11	49	2	11	0	16	11	29	6	44	7	14	12	5	4	3	9	2	39	47	1	1	11	21	4	16	13	2
ENSG00000243312	0	10	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000243313	4	11	2	8	4	19	8	4	2	15	5	6	0	0	2	0	10	0	2	19	2	0	7	29	17	5	10	3
ENSG00000243314	12	33	0	4	0	0	0	0	0	32	0	8	0	0	0	4	8	0	17	0	0	8	31	6	1	12	2	2
ENSG00000243316	0	16	28	3	0	2	5	7	0	2	1	2	2	5	0	0	8	0	4	1	0	0	0	2	3	0	13	17
ENSG00000243317	1077	883	1989	1684	1396	1999	1345	1297	1619	943	2047	1546	1594	1998	3110	1260	1802	2286	1766	1801	2140	2217	1315	1443	1764	1338	1090	2709
ENSG00000243319	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000243321	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243323	8	22	5	8	11	10	19	19	0	25	2	4	3	15	4	6	8	1	3	10	0	15	0	14	15	0	12	2
ENSG00000243328	0	0	0	0	0	0	1	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243333	0	2	0	5	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0
ENSG00000243335	84	229	968	297	100	244	868	414	165	242	361	425	1163	751	445	242	282	294	274	626	369	316	295	394	433	80	291	591
ENSG00000243338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243339	0	0	1	3	0	0	0	1	3	0	0	0	0	4	4	0	2	1	0	0	0	0	0	0	0	2	0	0
ENSG00000243345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243346	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243347	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243349	6	1	0	0	0	4	0	0	0	36	1	2	0	2	1	2	3	1	4	0	0	0	0	5	1	9	4	0
ENSG00000243352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243353	2	0	0	5	1	4	0	9	6	8	1	1	0	0	1	2	6	2	3	12	0	0	0	6	1	5	0	0
ENSG00000243355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243359	0	0	0	0	0	3	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4	4	0	0	2
ENSG00000243364	380	504	410	359	444	601	274	364	505	250	544	245	296	255	383	408	267	573	495	401	538	498	739	336	305	523	329	320
ENSG00000243365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243368	8	22	10	50	9	67	56	83	16	18	7	37	92	90	21	11	75	12	12	23	22	10	44	53	84	11	62	47
ENSG00000243370	0	0	2	4	0	23	1	0	1	4	0	4	0	1	0	5	6	4	12	6	0	0	7	6	1	4	2	2
ENSG00000243373	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	1	0	0	0
ENSG00000243374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243383	0	8	0	0	0	4	0	0	0	14	0	4	0	4	0	2	0	0	2	0	0	0	0	2	1	4	0	0
ENSG00000243384	0	0	3	3	7	0	4	7	0	1	1	1	3	0	4	6	5	0	0	6	0	6	12	0	8	0	2	7
ENSG00000243385	0	0	0	4	0	0	0	0	0	1	4	6	0	0	0	14	7	0	3	0	0	0	2	4	5	4	0	0
ENSG00000243388	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000243389	0	0	3	0	2	0	0	0	0	1	3	10	2	0	1	0	0	0	1	0	0	0	0	0	0	2	4	2
ENSG00000243396	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ENSG00000243398	0	0	0	4	1	0	14	0	1	0	8	0	0	0	0	3	3	0	2	0	0	0	0	1	0	2	2	0
ENSG00000243402	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	4
ENSG00000243403	4	32	8	17	7	24	23	61	7	25	21	7	9	13	4	27	21	0	20	18	2	8	17	32	18	14	18	17
ENSG00000243404	0	9	10	31	3	19	23	20	2	10	6	16	17	11	4	8	27	12	19	0	0	0	6	25	15	15	14	11
ENSG00000243406	0	12	20	22	0	2	20	146	0	32	3	23	47	27	18	6	14	5	44	3	15	26	43	23	7	27	18	12
ENSG00000243410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243414	10	7	8	10	8	13	4	1	16	10	13	11	2	10	3	23	13	13	13	11	4	0	12	27	8	3	10	0
ENSG00000243415	0	2	0	2	0	3	0	2	0	12	6	1	1	0	0	0	5	3	0	0	0	8	4	0	4	0	9	4
ENSG00000243417	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	1	0	1	0	0	0
ENSG00000243420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243422	1	2	11	24	2	4	22	8	14	27	16	8	38	5	36	2	9	30	11	31	80	13	2	15	32	0	4	11
ENSG00000243423	0	7	0	17	7	6	2	2	4	6	1	10	2	0	2	10	5	2	15	4	17	6	25	3	11	2	3	2
ENSG00000243424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243429	0	0	3	1	1	5	8	5	2	0	6	0	0	2	2	3	0	1	0	2	8	6	2	2	1	1	2	1
ENSG00000243431	28	77	43	38	8	43	42	42	11	50	10	54	43	30	14	14	60	49	48	50	29	23	49	61	35	24	52	30
ENSG00000243433	3	3	1	0	0	0	1	3	0	19	6	7	1	5	1	0	5	0	3	0	0	0	0	2	4	4	0	2
ENSG00000243437	0	10	0	0	0	2	6	7	0	5	0	0	0	0	0	5	2	0	2	0	4	2	0	2	8	2	6	0
ENSG00000243438	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000243439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243445	0	5	1	4	0	1	0	0	1	3	4	0	12	2	0	4	6	0	5	5	0	0	8	2	0	2	2	0
ENSG00000243446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000243449	82	34	19	59	73	162	13	24	45	40	44	44	21	41	34	62	32	70	85	15	68	18	116	58	49	122	26	27
ENSG00000243455	0	0	4	0	0	0	3	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
ENSG00000243466	70	17	1482	116	154	281	1036	58	113	6	74	233	728	233	112	58	95	22	22	215	27	413	177	283	451	8	99	1392
ENSG00000243468	2	13	2	6	4	6	20	17	5	17	9	16	7	3	2	20	22	11	9	13	5	13	12	8	16	17	6	3
ENSG00000243469	0	5	0	5	0	12	0	0	1	2	0	0	0	2	0	0	2	0	4	0	0	0	2	3	0	0	0	0
ENSG00000243477	145	155	124	114	124	120	216	98	152	162	132	105	261	174	98	111	130	177	109	310	213	157	229	100	120	64	88	123
ENSG00000243478	0	3	0	0	0	1	8	0	2	0	0	1	2	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000243479	0	17	0	0	6	15	6	42	2	0	13	6	7	46	8	2	4	0	0	2	6	12	0	24	2	4	17	5
ENSG00000243480	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243483	0	0	0	0	0	7	8	13	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243486	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	1	0	5	0	0	0	2	1	0	0
ENSG00000243488	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243491	0	0	3	6	14	0	1	11	3	0	7	0	1	3	2	2	2	6	2	15	6	0	0	2	3	0	3	0
ENSG00000243494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000243495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243498	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ENSG00000243499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ENSG00000243501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243504	0	0	2	0	0	0	10	0	2	0	0	5	7	2	0	0	0	0	0	0	0	0	0	0	1	2	0	2
ENSG00000243505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243508	1	11	0	7	6	2	2	0	2	0	1	2	0	0	2	7	10	6	5	8	0	0	0	3	2	25	0	0
ENSG00000243509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000243516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243517	8	0	6	2	6	3	3	2	11	4	1	4	4	0	3	5	9	0	2	3	0	1	0	4	2	3	8	4
ENSG00000243518	1	0	1	0	0	4	0	8	0	1	0	2	0	2	0	0	5	2	10	0	0	0	0	2	0	5	0	0
ENSG00000243519	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000243521	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ENSG00000243531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243532	0	4	0	0	0	0	5	0	0	0	0	2	7	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0
ENSG00000243537	11	0	0	3	2	9	3	0	9	7	5	5	3	5	5	7	0	0	4	0	30	0	18	0	4	0	0	5
ENSG00000243538	10	27	3	20	5	32	3	13	5	61	9	34	4	0	2	24	36	7	45	39	1	30	73	53	8	38	36	12
ENSG00000243539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000243541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243543	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243544	0	1	2	10	2	4	10	12	5	2	6	0	10	7	0	16	2	2	7	1	8	0	1	4	3	2	2	3
ENSG00000243546	0	2	0	0	0	8	0	4	0	0	1	2	0	0	0	6	0	0	2	3	2	0	7	4	0	0	2	0
ENSG00000243547	0	0	4	2	2	0	10	5	1	2	0	1	1	0	0	2	0	0	0	1	0	0	1	0	1	0	0	6
ENSG00000243548	0	0	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000243549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243550	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243554	13	15	7	22	15	22	6	27	21	11	17	23	7	8	17	16	31	15	44	13	9	9	20	44	14	70	26	16
ENSG00000243560	9	35	5	46	20	44	14	8	17	68	67	28	11	10	4	63	47	4	41	17	13	39	63	100	27	21	20	15
ENSG00000243562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243566	16	28	1	3	11	12	33	37	7	5	6	9	11	27	6	7	8	1	11	8	9	1	4	11	24	2	1	8
ENSG00000243568	0	14	2	4	2	1	8	0	7	14	2	1	1	13	1	0	2	2	4	2	1	0	1	4	0	9	2	1
ENSG00000243572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243584	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000243591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243592	1	0	0	1	1	2	0	0	1	2	0	3	0	0	1	4	4	2	5	0	1	0	0	5	2	3	13	0
ENSG00000243593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243607	0	0	0	0	0	0	0	0	2	6	0	2	0	0	1	0	2	1	0	0	0	0	3	0	3	0	0	0
ENSG00000243609	0	28	0	9	6	2	6	0	2	30	1	2	0	0	1	2	10	2	6	0	0	8	0	10	4	5	1	13
ENSG00000243613	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243621	0	0	0	3	1	2	1	0	2	0	0	4	0	0	2	4	3	1	1	0	0	0	0	0	5	2	6	4
ENSG00000243627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243629	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2
ENSG00000243633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243636	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000243641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243642	7	2	1	2	0	0	5	10	6	4	2	1	22	4	0	0	0	0	5	2	0	0	0	4	2	5	0	0
ENSG00000243643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243646	41	55	71	65	32	69	162	114	32	82	40	82	102	99	61	66	68	34	127	98	68	80	76	141	78	39	73	44
ENSG00000243648	0	2	0	6	3	4	6	0	2	0	0	0	8	0	1	3	0	4	0	0	0	0	0	0	2	8	0	2
ENSG00000243649	453	232	3010	517	3723	290	1485	284	1536	589	811	399	413	124	235	3385	937	310	852	142	108	252	172	2255	1199	1143	437	1364
ENSG00000243650	0	2	4	11	2	22	7	18	0	12	2	4	10	17	4	4	10	0	3	3	6	2	6	8	16	6	22	5
ENSG00000243655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243658	12	34	0	2	4	0	4	9	15	43	2	0	0	0	0	0	8	0	14	4	2	14	13	5	6	8	6	0
ENSG00000243659	0	8	6	6	6	9	0	11	4	8	4	7	4	7	6	0	0	4	7	2	8	8	0	8	2	8	5	5
ENSG00000243660	24	122	151	234	99	191	192	116	90	145	121	128	177	141	150	134	103	65	112	156	128	150	90	158	202	159	109	102
ENSG00000243661	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243663	0	1	0	2	0	0	6	0	0	6	1	0	0	4	4	0	1	0	0	0	0	0	0	0	9	0	0	0
ENSG00000243664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243667	191	183	161	253	207	208	192	220	304	215	342	281	160	152	269	459	261	217	276	296	305	266	222	229	193	148	143	197
ENSG00000243669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243671	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	19	0	0	0	0
ENSG00000243672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000243674	6	2	5	3	2	3	6	7	4	1	3	4	2	9	4	10	6	4	11	0	4	43	7	5	4	5	10	4
ENSG00000243675	0	2	2	2	0	5	0	0	0	0	4	5	0	5	0	0	2	0	0	0	0	0	0	6	6	6	5	0
ENSG00000243678	197	214	731	894	765	458	704	772	440	204	448	566	551	656	1164	655	1160	731	747	704	959	515	348	524	859	375	424	1158
ENSG00000243679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243680	0	0	1	2	0	0	2	3	1	0	6	3	0	0	0	2	3	7	3	0	4	2	0	0	2	3	0	0
ENSG00000243686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243687	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	4	0	2	0
ENSG00000243694	8	42	9	32	14	59	15	27	8	56	13	25	22	14	13	27	43	4	27	25	6	18	16	48	22	35	39	11
ENSG00000243695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243696	0	113	26	29	4	62	101	76	14	110	13	34	80	45	15	11	37	5	24	25	7	10	8	55	32	19	50	12
ENSG00000243697	0	0	5	1	0	1	18	0	1	4	1	0	6	0	2	1	0	0	1	16	0	0	0	1	0	0	2	2
ENSG00000243700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000243701	132	377	256	415	115	116	784	472	244	684	260	181	549	231	441	238	331	169	121	389	184	331	307	167	635	190	270	226
ENSG00000243702	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000243704	0	0	0	0	0	0	3	0	0	0	5	4	6	0	0	2	4	0	0	0	0	5	0	6	0	0	0	2
ENSG00000243705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243708	4	18	8	5	6	5	22	18	3	28	1	21	29	15	3	11	6	4	10	10	8	0	14	16	11	4	5	12
