gene_id	ERR3721875	ERR3721871	ERR3721868	ERR3721876	ERR3721870	ERR3721873	ERR3721867	ERR3721874	ERR3721869	ERR3721872
ENSG00000232271	0	0	0	0	0	0	0	0	0	0
ENSG00000232273	0	0	0	0	0	0	0	0	0	7
ENSG00000232277	0	0	0	0	0	0	0	0	0	0
ENSG00000232281	0	0	0	0	0	0	0	0	0	0
ENSG00000232282	0	1	0	0	0	0	0	0	0	0
ENSG00000232283	0	0	0	0	1	0	0	0	0	0
ENSG00000232284	0	4	6	0	8	6	12	0	6	3
ENSG00000232285	0	0	0	0	0	0	0	0	0	0
ENSG00000232286	0	0	0	0	0	0	0	0	0	0
ENSG00000232287	0	0	0	0	0	0	0	0	0	0
ENSG00000232290	0	0	0	0	0	0	0	0	0	0
ENSG00000232292	0	0	0	0	0	0	0	0	0	0
ENSG00000232293	0	0	0	0	0	0	0	0	0	0
ENSG00000232294	0	0	0	0	0	0	0	0	0	0
ENSG00000232295	0	7	6	7	0	0	0	0	4	3
ENSG00000232296	0	0	0	0	0	0	0	0	0	0
ENSG00000232298	0	0	0	0	0	0	0	0	0	0
ENSG00000232299	0	0	0	0	0	0	0	0	0	0
ENSG00000232300	1	2	0	0	0	0	0	2	0	0
ENSG00000232301	0	0	0	0	0	0	0	0	0	0
ENSG00000232303	0	2	2	0	3	0	0	0	2	0
ENSG00000232305	0	0	0	0	0	0	0	0	0	0
ENSG00000232306	0	10	6	23	28	15	18	45	6	11
ENSG00000232307	0	0	0	0	0	0	0	0	0	0
ENSG00000232309	0	0	0	0	0	0	0	0	0	0
ENSG00000232310	0	0	0	0	0	0	0	0	0	0
ENSG00000232311	0	1	2	0	1	0	0	0	0	0
ENSG00000232314	0	0	0	0	0	0	0	0	0	0
ENSG00000232316	0	1	0	0	1	0	0	0	0	0
ENSG00000232320	12	6	1	8	1	1	7	0	5	2
ENSG00000232324	33	12	11	21	15	16	5	0	5	4
ENSG00000232325	0	0	0	0	0	0	0	0	0	0
ENSG00000232327	0	0	0	0	0	0	0	0	0	0
ENSG00000232328	0	0	0	0	0	0	0	0	1	0
ENSG00000232332	0	0	0	0	0	0	0	0	0	0
ENSG00000232333	0	0	0	2	0	0	0	0	0	0
ENSG00000232334	0	0	0	0	0	0	0	0	0	0
ENSG00000232335	0	0	0	0	0	0	0	0	0	0
ENSG00000232337	0	0	0	0	0	0	0	0	0	0
ENSG00000232341	0	0	0	0	0	0	0	0	0	0
ENSG00000232342	0	0	1	0	0	0	0	0	1	0
ENSG00000232344	0	0	4	0	4	0	0	0	0	1
ENSG00000232346	61	53	49	51	50	59	38	46	42	50
ENSG00000232347	0	0	0	0	0	0	0	0	0	0
ENSG00000232348	0	0	0	0	0	0	0	0	0	0
ENSG00000232349	0	0	0	0	0	0	0	0	0	0
ENSG00000232350	0	0	0	0	0	0	0	0	0	0
ENSG00000232352	0	13	15	11	14	4	0	9	7	7
ENSG00000232353	0	0	0	0	0	0	0	0	0	0
ENSG00000232354	0	0	0	0	2	0	0	0	1	0
ENSG00000232355	0	0	0	0	0	0	0	0	0	0
ENSG00000232358	0	0	0	0	0	0	0	0	0	0
ENSG00000232359	0	0	0	0	0	0	0	0	0	0
ENSG00000232360	0	0	0	0	0	0	0	0	0	0
ENSG00000232361	0	0	0	0	0	0	0	0	0	0
ENSG00000232362	0	0	0	1	0	0	0	0	0	0
ENSG00000232363	0	0	0	0	0	0	0	0	0	1
ENSG00000232366	0	0	0	0	0	0	0	0	0	0
ENSG00000232368	1	0	1	0	2	2	0	0	1	1
ENSG00000232369	0	1	0	0	0	0	4	0	0	2
ENSG00000232370	0	0	0	0	0	0	0	0	0	0
ENSG00000232373	0	0	2	0	0	0	0	10	3	0
ENSG00000232374	0	0	0	0	0	0	0	0	0	0
ENSG00000232375	0	0	0	0	0	0	0	0	0	0
ENSG00000232377	0	0	0	0	0	0	0	0	0	0
ENSG00000232378	0	0	0	0	0	0	0	0	0	0
ENSG00000232379	0	0	0	0	0	0	0	0	0	0
ENSG00000232380	0	0	0	0	0	0	0	0	0	0
ENSG00000232381	0	0	0	0	0	0	0	0	0	0
ENSG00000232382	0	0	0	0	0	0	0	0	0	0
ENSG00000232383	0	0	0	0	0	0	0	0	0	0
ENSG00000232385	1	4	2	4	5	2	3	1	2	2
ENSG00000232386	0	5	1	0	7	9	0	0	4	2
ENSG00000232387	0	0	0	0	0	0	0	0	0	0
ENSG00000232388	238	636	786	134	876	125	400	119	786	409
ENSG00000232389	13	4	6	8	6	1	8	9	20	3
ENSG00000232390	0	0	0	0	0	0	0	0	0	0
ENSG00000232391	0	0	0	0	0	0	0	0	0	0
ENSG00000232392	0	0	0	0	0	0	0	0	0	0
ENSG00000232393	0	0	0	0	0	1	0	0	0	1
ENSG00000232394	0	0	0	0	0	0	0	0	0	0
ENSG00000232395	0	0	0	0	0	0	0	0	0	0
ENSG00000232396	0	0	0	0	0	0	0	0	0	0
ENSG00000232398	0	0	1	0	0	11	0	0	1	0
ENSG00000232399	0	0	0	0	0	0	0	0	0	0
ENSG00000232400	0	0	0	0	2	0	0	0	3	0
ENSG00000232401	0	1	0	0	4	0	1	0	0	0
ENSG00000232403	0	0	1	0	0	0	0	0	0	0
ENSG00000232406	0	6	1	11	18	0	2	0	7	21
ENSG00000232407	0	0	0	0	0	0	0	0	0	0
ENSG00000232408	0	0	0	0	0	0	0	0	0	0
ENSG00000232409	0	0	0	0	0	0	0	0	0	0
ENSG00000232411	0	0	0	0	0	0	0	0	0	0
ENSG00000232412	3	0	5	0	1	0	0	0	6	5
ENSG00000232413	0	0	0	0	0	0	0	0	0	0
ENSG00000232415	5	18	5	6	6	4	0	0	11	7
ENSG00000232416	0	0	0	0	0	0	0	0	0	0
ENSG00000232418	0	0	0	0	0	0	0	0	0	0
ENSG00000232419	0	0	0	0	0	0	0	0	0	0
ENSG00000232420	0	0	0	0	0	0	0	0	0	0
ENSG00000232422	0	0	0	0	0	0	0	0	0	0
ENSG00000232423	0	0	0	0	0	0	0	0	0	0
ENSG00000232424	0	0	0	0	0	0	0	0	0	0
ENSG00000232429	0	0	0	0	0	0	0	0	0	0
ENSG00000232430	0	0	0	0	0	0	0	0	0	0
ENSG00000232431	0	0	0	0	0	0	0	0	0	0
ENSG00000232433	0	0	0	0	0	0	0	0	0	0
ENSG00000232434	338	504	414	345	559	318	327	282	346	255
ENSG00000232436	0	0	0	0	0	0	0	0	0	0
ENSG00000232437	0	0	0	0	0	0	0	0	0	4
ENSG00000232439	0	0	0	0	4	11	0	0	1	1
ENSG00000232442	57	62	103	44	116	36	51	16	61	70
ENSG00000232444	0	0	0	0	0	0	0	0	0	0
ENSG00000232445	0	6	20	9	16	9	10	3	6	4
ENSG00000232446	0	0	0	0	0	0	0	0	0	0
ENSG00000232447	0	0	0	0	0	0	0	0	0	0
ENSG00000232448	0	0	0	0	2	0	0	0	1	0
ENSG00000232450	17	6	13	8	14	0	11	0	3	12
ENSG00000232451	0	0	0	0	0	0	0	0	0	0
ENSG00000232453	11	20	11	14	9	15	4	8	34	25
ENSG00000232454	0	0	0	0	0	0	0	0	0	0
ENSG00000232455	0	0	0	0	0	0	0	0	0	1
ENSG00000232456	0	1	2	0	1	0	0	0	1	1
ENSG00000232457	0	2	0	0	3	6	6	11	13	0
ENSG00000232458	0	0	0	0	0	0	0	0	0	0
ENSG00000232459	0	0	0	0	0	0	0	0	0	0
ENSG00000232460	0	0	0	0	0	0	0	0	0	0
ENSG00000232461	0	0	0	0	1	0	0	0	0	0
ENSG00000232463	0	0	0	0	0	0	0	0	0	0
ENSG00000232464	0	0	0	0	0	0	0	0	0	0
ENSG00000232465	0	0	0	0	0	0	0	0	0	0
ENSG00000232466	0	1	0	0	0	0	0	0	0	0
ENSG00000232467	0	0	0	0	0	0	0	0	0	0
ENSG00000232470	0	2	0	0	1	0	0	0	0	0
ENSG00000232471	0	0	0	0	0	0	0	0	0	0
ENSG00000232472	65	53	62	47	65	72	17	16	65	61
ENSG00000232474	0	0	0	0	0	0	0	0	0	0
ENSG00000232475	0	0	0	0	0	0	0	0	0	0
ENSG00000232479	0	0	0	0	0	0	0	0	0	0
ENSG00000232480	20	0	0	5	3	0	0	8	2	2
ENSG00000232482	0	0	0	2	0	0	0	0	0	0
ENSG00000232485	0	0	0	5	1	0	0	0	0	4
ENSG00000232486	0	0	0	0	0	0	0	0	0	0
ENSG00000232487	0	0	0	0	0	0	0	0	0	0
ENSG00000232489	0	0	0	7	0	6	0	0	0	0
ENSG00000232490	0	4	1	0	4	0	0	0	2	0
ENSG00000232491	0	0	0	1	0	0	0	0	0	0
ENSG00000232492	0	0	0	0	0	0	0	0	0	0
ENSG00000232493	0	0	0	0	0	0	0	0	0	1
ENSG00000232494	0	0	0	0	0	0	0	0	0	0
ENSG00000232496	0	0	0	0	0	0	0	0	0	0
ENSG00000232497	0	0	0	0	0	0	0	0	0	0
ENSG00000232499	7	8	10	17	15	20	6	7	7	10
ENSG00000232500	0	0	0	0	0	0	0	0	0	0
ENSG00000232502	0	0	0	0	0	0	0	0	0	0
ENSG00000232503	0	0	0	0	0	0	0	0	0	0
ENSG00000232504	0	0	0	0	1	0	0	0	0	0
ENSG00000232508	0	0	0	0	0	0	0	0	0	0
ENSG00000232511	0	0	0	0	0	0	0	0	0	0
ENSG00000232512	0	0	0	0	0	0	0	0	0	0
ENSG00000232514	0	0	0	0	0	0	0	0	0	0
ENSG00000232515	0	0	0	0	0	0	0	0	0	0
ENSG00000232517	0	0	0	0	0	0	0	0	0	0
ENSG00000232518	0	0	0	0	0	0	0	0	0	0
ENSG00000232519	17	0	0	0	2	0	0	0	0	3
ENSG00000232520	0	0	0	0	0	0	0	0	0	0
ENSG00000232522	0	0	0	0	0	0	0	0	0	0
ENSG00000232524	0	0	0	0	0	0	0	0	0	0
ENSG00000232525	0	0	0	0	0	0	0	0	0	0
ENSG00000232526	0	0	0	0	0	0	0	0	0	0
ENSG00000232527	0	6	0	1	5	3	0	0	1	2
ENSG00000232528	5	0	0	0	0	10	0	0	1	0
ENSG00000232529	0	0	0	0	0	0	0	0	0	0
ENSG00000232530	0	0	3	0	0	0	0	0	5	5
ENSG00000232531	4	3	0	4	1	0	4	0	1	0
ENSG00000232533	120	154	113	44	174	44	45	146	130	93
ENSG00000232535	0	0	0	0	0	0	0	0	0	0
ENSG00000232536	0	2	0	0	0	0	0	0	1	4
ENSG00000232537	0	0	0	0	0	0	0	0	0	0
ENSG00000232539	0	0	0	0	0	0	0	0	0	0
ENSG00000232540	0	0	0	0	0	0	0	0	0	0
ENSG00000232542	0	0	0	0	2	0	0	0	0	0
ENSG00000232543	0	0	0	0	0	0	0	0	0	0
ENSG00000232545	0	2	0	4	2	0	0	0	4	0
ENSG00000232546	11	0	6	0	9	14	5	0	0	2
ENSG00000232548	0	0	0	0	0	0	0	0	0	0
ENSG00000232549	0	0	0	0	0	0	0	0	0	0
ENSG00000232551	0	0	0	0	0	0	0	0	0	0
ENSG00000232553	3	3	1	4	4	9	0	4	3	3
ENSG00000232554	0	0	0	0	0	0	0	0	0	0
ENSG00000232555	0	0	0	0	0	0	0	0	0	0
ENSG00000232556	0	0	0	0	0	0	0	0	0	0
ENSG00000232557	0	0	0	0	0	0	0	0	0	0
ENSG00000232558	0	0	0	0	0	0	0	0	0	0
ENSG00000232560	0	0	0	0	0	0	0	0	0	0
ENSG00000232562	0	0	0	0	0	0	0	0	0	0
ENSG00000232563	0	0	0	0	0	0	0	0	0	0
ENSG00000232564	0	1	1	0	2	0	0	0	0	2
ENSG00000232568	0	0	0	0	0	0	0	0	0	0
ENSG00000232573	722	634	768	653	721	597	232	185	528	838
ENSG00000232576	0	0	0	0	0	0	0	0	0	0
ENSG00000232578	0	0	1	0	0	0	1	0	0	0
ENSG00000232579	0	0	0	0	0	0	0	0	0	0
ENSG00000232581	0	0	0	0	0	0	0	0	0	0
ENSG00000232582	0	0	0	0	0	0	0	0	0	0
ENSG00000232583	0	0	0	0	0	0	0	0	0	0
ENSG00000232585	0	0	0	0	0	0	0	0	0	0
ENSG00000232586	0	0	0	0	0	0	0	0	0	0
ENSG00000232587	0	1	0	0	0	0	0	0	24	0
ENSG00000232590	0	0	0	0	0	0	0	0	0	0
ENSG00000232591	0	0	0	0	0	0	0	0	0	0
ENSG00000232593	61	103	130	75	159	77	92	50	90	79
ENSG00000232594	0	0	0	0	0	0	0	0	0	0
ENSG00000232595	0	0	0	0	0	0	0	0	0	0
ENSG00000232596	0	0	0	0	0	0	0	0	0	0
ENSG00000232597	0	0	0	0	0	0	0	0	0	0
ENSG00000232598	0	0	0	0	0	0	0	0	0	0
ENSG00000232599	0	0	0	0	0	0	0	0	0	0
ENSG00000232600	0	5	7	4	5	5	0	0	0	0
ENSG00000232601	0	0	0	0	0	0	0	0	0	0
ENSG00000232603	0	0	0	0	0	0	0	0	0	0
ENSG00000232604	0	0	0	0	0	0	0	0	0	0
ENSG00000232605	0	0	0	0	0	0	0	0	0	0
ENSG00000232606	0	0	0	0	0	0	0	0	0	0
ENSG00000232608	0	0	0	0	2	0	3	0	0	1
ENSG00000232610	0	0	0	0	0	0	0	0	0	0
ENSG00000232611	0	3	18	7	7	0	3	0	0	10
ENSG00000232612	0	0	0	0	0	0	0	0	0	0
ENSG00000232613	0	0	4	0	0	0	0	0	0	0
ENSG00000232614	0	0	0	0	0	0	0	0	0	0
ENSG00000232615	0	0	0	0	2	0	0	0	0	2
ENSG00000232617	0	0	0	0	0	0	0	0	0	0
ENSG00000232618	0	1	3	0	0	0	0	0	0	0
ENSG00000232620	0	0	0	0	0	0	0	0	0	0
ENSG00000232621	3	0	0	0	0	0	0	0	0	0
ENSG00000232622	0	0	0	0	0	0	0	0	0	0
ENSG00000232623	0	0	0	0	0	7	0	0	1	1
ENSG00000232624	0	2	2	3	3	3	0	0	9	0
ENSG00000232625	0	0	0	0	0	0	0	0	0	0
ENSG00000232626	0	0	0	0	0	0	0	0	0	0
ENSG00000232627	0	0	0	0	0	0	0	0	0	0
ENSG00000232628	0	0	0	0	0	0	0	0	0	0
ENSG00000232629	0	1	0	0	0	0	0	0	1	0
ENSG00000232630	13	4	3	0	21	3	25	0	5	11
ENSG00000232631	0	0	0	0	0	0	0	0	0	0
ENSG00000232633	0	1	1	0	6	0	0	0	0	0
ENSG00000232634	0	0	0	0	0	0	0	0	0	0
ENSG00000232636	0	0	0	0	0	0	0	0	0	0
ENSG00000232638	0	0	0	0	0	0	0	0	0	0
ENSG00000232640	22	6	27	0	18	25	11	0	7	37
ENSG00000232642	0	0	0	0	1	0	0	0	0	0
ENSG00000232643	0	0	0	0	0	0	0	0	0	0
ENSG00000232644	0	0	0	0	0	0	0	0	0	0
ENSG00000232645	24	9	29	38	17	36	0	0	25	26
ENSG00000232646	0	0	0	0	0	0	0	0	0	0
ENSG00000232647	0	0	0	0	0	0	0	0	0	0
ENSG00000232648	0	7	8	0	8	0	0	0	4	4
ENSG00000232650	0	0	0	0	0	0	0	0	0	0
ENSG00000232653	7	5	12	3	16	2	3	0	5	3
ENSG00000232654	0	0	0	0	0	0	0	0	0	0
ENSG00000232655	0	0	0	0	0	0	0	0	0	0
ENSG00000232656	0	0	4	0	2	0	0	0	0	0
ENSG00000232658	0	0	0	0	0	0	0	0	0	0
ENSG00000232661	0	0	0	0	0	0	0	0	0	0
ENSG00000232662	0	0	0	0	0	0	0	0	0	0
ENSG00000232663	0	0	0	0	0	0	0	0	0	0
ENSG00000232664	0	0	0	0	0	0	0	0	0	0
ENSG00000232665	0	0	0	0	0	0	0	0	0	0
ENSG00000232667	0	0	0	0	0	0	5	0	0	0
ENSG00000232668	0	0	0	0	0	0	0	0	0	0
ENSG00000232671	30	1	9	8	9	0	1	0	5	2
ENSG00000232672	0	0	0	0	0	0	0	0	0	0
ENSG00000232675	0	0	0	0	0	0	0	0	0	0
ENSG00000232676	0	0	0	0	0	0	0	0	0	0
ENSG00000232677	0	2	1	13	6	13	7	14	0	1
ENSG00000232678	0	0	0	0	4	0	0	0	0	0
ENSG00000232679	0	0	3	0	1	0	0	0	1	0
ENSG00000232680	0	0	0	0	4	0	0	0	0	0
ENSG00000232682	0	2	0	0	2	0	0	11	0	0
ENSG00000232684	0	0	0	0	2	0	0	0	0	0
ENSG00000232685	0	0	0	0	0	0	0	0	0	0
ENSG00000232687	0	0	0	0	0	0	0	0	1	0
ENSG00000232688	0	0	0	0	0	0	0	0	0	0
ENSG00000232690	0	0	0	0	0	0	0	0	0	0
ENSG00000232692	0	1	2	0	0	0	0	0	0	0
ENSG00000232693	0	2	0	0	0	0	0	0	0	0
ENSG00000232695	0	0	0	0	0	0	0	0	0	0
ENSG00000232696	0	0	0	0	0	0	1	0	0	0
ENSG00000232699	0	1	2	0	0	0	0	0	0	1
ENSG00000232701	0	0	0	0	0	0	0	0	0	0
ENSG00000232702	1	1	1	1	1	0	0	1	0	0
ENSG00000232706	0	0	0	0	3	0	0	0	0	0
ENSG00000232707	0	0	0	0	0	0	0	0	0	0
ENSG00000232709	0	0	0	2	1	0	0	0	0	0
ENSG00000232710	0	0	0	0	1	0	0	0	0	0
ENSG00000232712	0	2	9	0	10	3	5	0	2	2
ENSG00000232713	15	0	1	0	2	4	10	0	4	0
ENSG00000232714	0	0	0	0	0	0	0	0	0	0
ENSG00000232715	0	0	0	0	0	0	0	0	0	0
ENSG00000232716	0	0	1	0	0	0	0	0	0	0
ENSG00000232717	0	0	0	0	0	0	0	0	0	0
ENSG00000232718	0	0	0	0	0	0	0	0	0	0
ENSG00000232719	0	6	0	3	0	0	0	0	0	4
ENSG00000232721	37	52	87	24	64	14	30	0	55	85
ENSG00000232722	0	0	0	0	0	0	0	0	0	0
ENSG00000232723	0	0	0	0	0	0	0	0	0	0
ENSG00000232724	0	0	0	0	0	0	0	0	0	0
ENSG00000232725	0	2	0	0	1	0	0	0	0	2
ENSG00000232727	34	32	37	52	48	35	10	16	42	14
ENSG00000232728	0	0	0	0	0	0	0	0	0	0
ENSG00000232729	5	3	6	9	3	20	0	13	0	16
ENSG00000232730	0	0	0	0	0	0	0	0	0	0
ENSG00000232732	0	2	0	0	4	18	0	0	2	2
ENSG00000232734	0	1	0	1	0	0	0	0	0	0
ENSG00000232735	0	0	0	0	0	0	0	0	0	0
ENSG00000232736	0	0	0	0	0	0	0	0	0	0
ENSG00000232738	0	0	0	0	0	0	0	0	0	0
ENSG00000232739	0	0	1	1	0	0	0	0	0	0
ENSG00000232740	0	0	0	0	0	0	0	0	0	0
ENSG00000232742	1	0	1	2	4	1	0	0	2	1
ENSG00000232743	0	0	0	0	0	0	0	0	0	0
ENSG00000232744	0	0	0	0	0	0	0	0	0	0
ENSG00000232746	0	0	0	0	0	0	0	0	0	0
ENSG00000232747	0	0	0	0	0	0	0	0	0	0
ENSG00000232748	1	10	10	0	7	0	4	0	7	4
ENSG00000232749	0	0	0	0	0	0	0	0	0	0
ENSG00000232750	0	0	0	0	2	0	0	0	0	0
ENSG00000232751	0	0	0	0	0	0	0	0	1	0
ENSG00000232752	0	0	0	0	0	0	0	0	0	0
ENSG00000232754	0	0	0	0	1	0	0	0	0	0
ENSG00000232756	0	6	1	0	4	0	0	0	3	0
ENSG00000232757	0	0	1	0	1	0	0	0	0	0
ENSG00000232759	6	0	1	7	1	0	5	0	0	1
ENSG00000232760	1	0	0	0	0	0	0	0	0	0
ENSG00000232762	0	1	0	0	2	0	0	0	0	0
ENSG00000232764	0	0	0	0	0	0	0	0	0	0
ENSG00000232765	0	0	0	0	0	0	0	0	0	0
ENSG00000232766	0	0	0	0	0	0	0	0	0	0
ENSG00000232767	0	0	0	0	0	0	0	0	0	0
ENSG00000232768	0	0	0	0	0	0	0	0	0	0
ENSG00000232771	0	0	0	0	0	0	0	0	0	0
ENSG00000232772	0	0	0	0	0	0	0	0	0	1
ENSG00000232773	0	0	0	0	0	0	0	0	0	0
ENSG00000232774	0	0	3	6	1	3	0	5	0	2
ENSG00000232775	0	0	2	0	1	2	10	0	2	0
ENSG00000232777	0	0	0	0	0	0	0	0	0	0
ENSG00000232778	0	0	0	0	0	0	0	0	0	0
ENSG00000232780	0	0	0	0	0	0	0	0	0	0
ENSG00000232783	0	0	0	0	0	0	0	0	0	0
ENSG00000232786	0	0	0	0	0	0	0	0	0	0
ENSG00000232787	0	0	0	0	1	6	0	0	0	0
ENSG00000232788	0	0	6	4	6	0	0	0	4	3
ENSG00000232789	0	0	0	0	0	0	0	0	0	0
ENSG00000232790	0	0	0	0	0	0	0	0	0	0
ENSG00000232791	0	0	0	0	0	0	0	0	0	0
ENSG00000232792	0	0	0	0	0	0	0	0	0	0
ENSG00000232793	0	0	0	0	0	0	0	0	0	0
ENSG00000232794	0	0	0	0	0	0	0	0	0	0
ENSG00000232795	0	0	0	0	0	0	0	0	0	0
ENSG00000232797	0	0	0	0	0	0	0	0	0	0
ENSG00000232798	0	0	0	0	0	0	0	0	0	0
ENSG00000232799	0	0	0	0	0	0	0	0	0	0
ENSG00000232800	0	0	0	0	0	0	0	0	0	0
ENSG00000232801	0	1	0	0	0	0	0	0	0	0
ENSG00000232803	24	106	196	46	181	63	54	15	169	49
ENSG00000232805	0	0	0	0	0	0	0	0	0	0
ENSG00000232806	0	0	0	0	0	0	0	0	0	0
ENSG00000232807	0	8	6	4	16	3	0	0	4	15
ENSG00000232808	0	0	0	0	0	0	0	0	0	0
ENSG00000232809	0	0	0	0	0	0	0	0	0	0
ENSG00000232810	0	20	32	0	19	0	14	0	18	2
ENSG00000232811	8	9	10	9	15	21	8	2	10	26
ENSG00000232812	0	0	0	0	0	0	0	0	0	0
ENSG00000232813	0	0	0	0	0	0	0	0	0	0
ENSG00000232814	0	0	0	2	0	0	1	0	0	1
ENSG00000232815	0	0	1	3	8	0	4	0	2	7
ENSG00000232817	0	0	0	0	0	0	0	0	0	0
ENSG00000232818	40	16	27	22	18	37	7	12	9	33
ENSG00000232821	0	0	0	0	0	0	0	0	0	0
ENSG00000232823	0	0	0	0	0	0	0	0	0	0
ENSG00000232824	0	0	0	0	0	0	0	0	0	0
ENSG00000232825	0	0	0	0	0	0	0	0	0	0
ENSG00000232827	0	0	0	0	0	0	0	0	0	0
ENSG00000232828	0	0	0	0	0	0	0	0	0	0
ENSG00000232829	0	0	0	0	0	0	0	0	0	0
ENSG00000232830	0	0	0	0	1	0	0	0	0	0
ENSG00000232832	0	0	0	0	0	0	0	0	0	0
ENSG00000232834	0	0	0	0	0	0	0	0	0	0
ENSG00000232835	0	0	0	0	0	0	0	0	0	0
ENSG00000232837	0	0	0	0	0	0	0	0	0	0
ENSG00000232838	10	49	48	14	31	12	29	32	44	23
ENSG00000232841	0	0	0	0	0	0	0	0	0	0
ENSG00000232842	0	0	0	0	0	0	1	0	0	0
ENSG00000232843	0	0	0	0	0	0	0	0	0	0
ENSG00000232845	0	0	0	0	0	0	0	0	0	0
ENSG00000232846	0	0	0	0	0	0	0	0	0	0
ENSG00000232848	0	0	0	0	0	0	0	0	0	0
ENSG00000232849	0	0	0	0	0	0	0	0	0	0
ENSG00000232850	28	10	15	2	43	8	0	15	19	17
ENSG00000232851	0	0	0	0	0	0	0	0	0	0
ENSG00000232852	0	0	0	0	1	0	0	0	0	0
ENSG00000232853	0	0	0	0	0	0	0	0	0	0
ENSG00000232855	0	0	0	0	3	0	0	0	0	0
ENSG00000232857	0	0	0	0	0	0	0	0	0	0
ENSG00000232858	0	0	0	0	0	0	0	0	0	0
ENSG00000232859	26	44	27	41	40	32	37	18	20	26
ENSG00000232860	0	7	4	28	6	18	1	9	9	6
ENSG00000232862	0	0	0	0	0	0	0	0	0	0
ENSG00000232864	0	0	0	0	0	0	0	0	0	0
ENSG00000232867	0	0	0	0	0	0	0	0	0	0
ENSG00000232869	0	0	0	0	0	0	0	0	0	0
ENSG00000232871	1	1	0	8	4	0	0	0	2	9
ENSG00000232872	0	0	0	0	0	0	0	1	0	1
ENSG00000232873	0	0	0	0	0	0	0	0	0	0
ENSG00000232874	0	2	1	12	7	0	0	0	7	1
ENSG00000232875	0	0	0	0	0	0	0	0	0	0
ENSG00000232876	0	0	0	0	0	7	0	0	1	0
ENSG00000232878	0	0	0	0	0	0	0	0	0	0
ENSG00000232879	0	0	0	0	0	0	0	0	0	0
ENSG00000232880	0	0	0	0	0	0	0	0	0	0
ENSG00000232881	0	0	0	0	0	0	0	0	0	0
ENSG00000232882	0	0	0	8	1	0	1	0	0	1
ENSG00000232883	0	0	0	0	0	0	0	0	0	0
ENSG00000232884	0	0	0	0	0	0	0	0	3	0
ENSG00000232885	0	0	0	0	0	0	0	0	0	0
ENSG00000232886	0	0	0	0	0	0	0	0	0	0
ENSG00000232887	0	0	0	0	0	0	0	0	0	0
ENSG00000232888	0	11	11	21	9	11	6	0	4	6
ENSG00000232889	0	0	0	0	0	0	0	0	0	0
ENSG00000232891	0	0	0	0	0	0	0	0	1	1
ENSG00000232892	0	0	0	0	0	0	0	0	0	0
ENSG00000232893	0	0	0	0	0	0	0	0	0	0
ENSG00000232894	0	0	0	0	0	0	0	0	0	0
ENSG00000232895	0	0	0	0	0	0	0	0	0	0
ENSG00000232896	0	0	0	0	0	0	0	0	0	0
ENSG00000232897	0	0	0	0	0	0	0	0	0	0
ENSG00000232899	0	0	0	0	0	0	0	0	0	0
ENSG00000232900	0	0	0	0	0	0	0	0	0	0
ENSG00000232901	0	1	1	0	3	0	0	7	5	0
ENSG00000232903	0	0	0	0	0	0	0	0	0	0
ENSG00000232905	0	0	0	0	0	0	0	0	0	0
ENSG00000232906	0	1	0	0	2	0	0	0	2	1
ENSG00000232907	0	7	4	2	5	16	0	2	4	12
ENSG00000232908	0	0	0	0	0	0	0	0	0	0
ENSG00000232909	0	0	0	0	0	0	0	0	0	0
ENSG00000232910	0	0	0	0	0	0	0	0	0	0
ENSG00000232912	0	0	1	0	2	0	0	0	0	4
ENSG00000232913	0	0	0	0	2	0	0	0	0	2
ENSG00000232914	0	0	0	0	0	0	0	0	0	0
ENSG00000232915	0	0	0	0	0	0	0	0	0	0
ENSG00000232916	0	0	2	0	3	0	0	0	0	0
ENSG00000232917	0	0	0	2	0	0	0	0	0	2
ENSG00000232918	0	0	0	0	0	0	0	0	0	0
ENSG00000232920	0	0	0	0	0	0	0	0	0	0
ENSG00000232922	0	0	0	0	0	0	0	0	0	1
ENSG00000232924	0	0	0	0	0	0	0	0	0	0
ENSG00000232925	0	0	0	0	0	0	0	0	0	0
ENSG00000232926	0	1	0	0	5	0	0	0	0	0
ENSG00000232927	0	0	0	0	0	0	0	0	0	0
ENSG00000232928	3	3	9	9	4	0	0	0	5	6
ENSG00000232930	0	0	0	0	0	0	0	0	0	0
ENSG00000232931	32	109	121	108	261	55	52	81	86	85
ENSG00000232934	0	14	3	4	3	0	10	0	1	0
ENSG00000232935	0	0	0	0	0	0	0	0	0	0
ENSG00000232936	0	3	0	3	0	0	0	0	0	2
ENSG00000232937	0	0	0	0	0	0	0	0	0	0
ENSG00000232938	0	0	0	0	1	0	0	0	0	0
ENSG00000232939	0	0	0	0	0	0	0	0	0	0
ENSG00000232940	0	0	3	0	4	0	0	12	0	0
ENSG00000232943	0	0	0	0	1	0	0	0	0	0
ENSG00000232944	0	0	0	0	0	0	0	0	0	0
ENSG00000232946	0	0	7	0	3	9	0	0	7	5
ENSG00000232947	0	0	0	0	0	0	0	0	0	0
ENSG00000232948	0	0	0	0	0	0	0	0	0	0
ENSG00000232949	0	0	0	1	0	0	0	0	0	0
ENSG00000232950	0	0	0	0	0	0	0	0	0	0
ENSG00000232951	0	0	0	0	0	0	0	0	0	0
ENSG00000232952	3	9	8	16	12	9	0	8	8	9
ENSG00000232953	0	0	0	0	0	0	0	0	0	0
ENSG00000232954	0	0	0	0	0	0	0	0	0	0
